tic,time_idx,horizon,actual_scaled,p50_scaled,actual,p10,p50,p90
LTCUSDT,2671,4,0.6069759,0.69429123,111.1683,110.73451,112.46838,114.03395
LTCUSDT,2672,5,0.78118765,0.91764176,113.76224,114.15987,115.79398,117.30971
LTCUSDT,2673,6,0.61573166,0.8052727,111.29867,112.20447,114.12086,115.77228
LTCUSDT,2674,7,0.5443071,0.6930232,110.23518,111.11077,112.44951,114.45192
LTCUSDT,2669,1,0.5646014,0.63990223,110.777245,110.25608,111.89522,113.50113
LTCUSDT,2670,2,0.61728156,0.7442359,111.55937,111.56945,113.44423,115.0851
LTCUSDT,2671,3,0.6069759,0.70491934,111.40637,111.095634,112.860504,114.397354
LTCUSDT,2672,4,0.78118765,0.9155249,113.99284,114.54164,115.987305,117.64092
LTCUSDT,2673,5,0.61573166,0.80486137,111.53636,112.77601,114.344315,115.87308
LTCUSDT,2674,6,0.5443071,0.66792667,110.475945,111.11662,112.31129,113.89451
LTCUSDT,2675,7,0.9261787,1.095923,116.14548,117.08561,118.66562,120.7275
LTCUSDT,2670,1,0.61728156,0.6913266,111.827095,111.25089,112.91935,114.562256
LTCUSDT,2671,2,0.6069759,0.68756866,111.67507,111.27798,112.863914,114.130974
LTCUSDT,2672,3,0.78118765,0.93770725,114.24491,114.5821,116.553764,118.07363
LTCUSDT,2673,4,0.61573166,0.8120295,111.80423,113.21037,114.69986,116.36658
LTCUSDT,2674,5,0.5443071,0.67483497,110.75063,111.14443,112.67608,114.35046
LTCUSDT,2675,6,0.9261787,1.0839589,116.3837,116.89433,118.71115,120.43408
LTCUSDT,2676,7,0.7790474,0.91209865,114.21333,114.46929,116.176,117.83089
LTCUSDT,2671,1,0.6069759,0.64758927,111.89867,111.24565,112.49503,114.04784
LTCUSDT,2672,2,0.78118765,0.9106561,114.45678,114.683426,116.35789,118.183365
LTCUSDT,2673,3,0.61573166,0.80304885,112.02724,113.18413,114.77779,116.84233
LTCUSDT,2674,4,0.5443071,0.6682296,110.97845,111.68991,112.79811,114.197754
LTCUSDT,2675,5,0.9261787,1.0718306,116.585815,117.091644,118.724556,120.70938
LTCUSDT,2676,6,0.7790474,0.88027835,114.425354,114.31231,115.91182,117.48808
LTCUSDT,2677,7,0.9141116,1.1369345,116.40862,117.54756,119.68054,121.42216
LTCUSDT,2672,1,0.78118765,0.85331273,114.678795,114.087204,115.73402,117.456314
LTCUSDT,2673,2,0.61573166,0.7701984,112.258095,113.04894,114.51802,116.23318
LTCUSDT,2674,3,0.5443071,0.6660779,111.21313,111.71309,112.99469,114.51413
LTCUSDT,2675,4,0.9261787,1.0885234,116.80008,117.29802,119.175255,121.11282
LTCUSDT,2676,5,0.7790474,0.895093,114.647484,114.68675,116.34528,117.956055
LTCUSDT,2677,6,0.9141116,1.102146,116.623535,117.48326,119.37456,121.26702
LTCUSDT,2678,7,0.97774285,1.2209678,117.55449,119.0454,121.112976,123.10704
LTCUSDT,2673,1,0.61573166,0.7686415,112.491165,113.296936,114.71734,116.50842
LTCUSDT,2674,2,0.5443071,0.6797616,111.45132,111.885414,113.42336,115.09836
LTCUSDT,2675,3,0.9261787,1.1180427,117.01089,117.84243,119.804184,121.867676
LTCUSDT,2676,4,0.7790474,0.9035564,114.868835,115.16109,116.68153,118.38366
LTCUSDT,2677,5,0.9141116,1.1148546,116.835205,117.87327,119.75777,121.524345
LTCUSDT,2678,6,0.97774285,1.22529,117.7616,119.7289,121.36557,123.96661
LTCUSDT,2679,7,0.6664385,0.8384752,113.22939,113.949104,115.73403,117.28277
LTCUSDT,2674,1,0.5443071,0.6938354,111.71127,112.2443,113.88586,115.72292
LTCUSDT,2675,2,0.9261787,1.1313238,117.26482,118.17409,120.24823,122.08512
LTCUSDT,2676,3,0.7790474,0.9285526,115.12509,115.784004,117.29934,119.04586
LTCUSDT,2677,4,0.9141116,1.1433463,117.089325,118.037285,120.42307,122.26416
LTCUSDT,2678,5,0.97774285,1.2295232,118.01471,119.662926,121.67634,123.92057
LTCUSDT,2679,6,0.6664385,0.8424645,113.48743,114.56964,116.04736,117.69884
LTCUSDT,2680,7,0.5512346,0.6083139,111.81202,110.93087,112.64212,114.34801
LTCUSDT,2675,1,0.9261787,1.0427568,117.46859,117.134315,119.16247,121.12729
LTCUSDT,2676,2,0.7790474,0.864593,115.33078,114.81972,116.57375,118.40238
LTCUSDT,2677,3,0.9141116,1.1163539,117.29326,117.91873,120.231834,122.24069
LTCUSDT,2678,4,0.97774285,1.2244277,118.21782,120.012344,121.80215,123.96401
LTCUSDT,2679,5,0.6664385,0.82634616,113.69457,114.23755,116.01803,117.682526
LTCUSDT,2680,6,0.5512346,0.5890539,112.02066,111.12061,112.570175,114.17172
LTCUSDT,2681,7,0.62857103,0.71173024,113.144356,113.01118,114.35266,115.85401
LTCUSDT,2676,1,0.7790474,0.8961391,115.52771,115.57181,117.224655,118.86733
LTCUSDT,2677,2,0.9141116,1.1201737,117.485115,118.64476,120.47145,122.56865
LTCUSDT,2678,3,0.97774285,1.2657435,118.40729,120.61419,122.58111,124.68115
LTCUSDT,2679,4,0.6664385,0.8399093,113.89574,114.628426,116.409744,118.27584
LTCUSDT,2680,5,0.5512346,0.6136034,112.22616,111.55973,113.13003,114.59909
LTCUSDT,2681,6,0.62857103,0.6877688,113.34695,112.75027,114.204865,115.629745
LTCUSDT,2682,7,0.75473404,0.9218677,115.175354,115.80777,117.59752,119.57579
LTCUSDT,2677,1,0.9141116,1.0958087,117.779076,118.52469,120.40109,122.1616
LTCUSDT,2678,2,0.97774285,1.239394,118.69732,120.25035,122.47314,124.608315
LTCUSDT,2679,3,0.6664385,0.8246392,114.20497,114.69695,116.48792,118.34609
LTCUSDT,2680,4,0.5512346,0.59520733,112.542496,111.63186,113.17705,114.65076
LTCUSDT,2681,5,0.62857103,0.6757879,113.658516,112.661804,114.33989,116.06193
LTCUSDT,2682,6,0.75473404,0.8750833,115.47914,115.872925,117.215866,118.690506
LTCUSDT,2683,7,0.82451683,1.0217023,116.48615,117.5766,119.33169,121.273186
LTCUSDT,2678,1,0.97774285,1.2278435,118.94306,120.2654,122.53184,124.607086
LTCUSDT,2679,2,0.6664385,0.847165,114.47605,115.19191,117.06936,118.51569
LTCUSDT,2680,3,0.5512346,0.6027906,112.82295,112.066414,113.56275,115.19797
LTCUSDT,2681,4,0.62857103,0.6952944,113.93268,113.29501,114.890114,115.924835
LTCUSDT,2682,5,0.75473404,0.876528,115.743034,115.90393,117.4907,119.09183
LTCUSDT,2683,6,0.82451683,0.98691773,116.74437,116.93773,119.074715,120.862885
LTCUSDT,2684,7,0.4977136,0.5553582,112.05496,111.184944,112.882126,114.46237
LTCUSDT,2679,1,0.6664385,0.86292076,114.78104,115.790054,117.582726,119.18533
LTCUSDT,2680,2,0.5512346,0.6486125,113.13831,113.29943,114.52685,115.95634
LTCUSDT,2681,3,0.62857103,0.7283902,114.24107,114.087456,115.66442,117.30086
LTCUSDT,2682,4,0.75473404,0.898212,116.04006,116.30508,118.08595,119.67915
LTCUSDT,2683,5,0.82451683,0.9978377,117.03511,118.02415,119.50654,120.89535
LTCUSDT,2684,6,0.4977136,0.5396135,112.375145,111.52576,112.9726,114.53727
LTCUSDT,2685,7,0.47123802,0.5200581,111.99762,111.033195,112.693756,114.167854
LTCUSDT,2680,1,0.5512346,0.64131546,113.46537,113.32949,114.74353,116.22436
LTCUSDT,2681,2,0.62857103,0.73759377,114.5627,114.268585,116.10963,117.71883
LTCUSDT,2682,3,0.75473404,0.8955749,116.35283,116.58984,118.35123,120.178406
LTCUSDT,2683,4,0.82451683,0.9948685,117.34298,118.18661,119.7601,121.64304
LTCUSDT,2684,5,0.4977136,0.5419842,112.70596,111.70591,113.334114,114.87764
LTCUSDT,2685,6,0.47123802,0.5061475,112.3303,111.305244,112.82563,114.32306
LTCUSDT,2686,7,0.45991686,0.50815845,112.16966,111.65588,112.854164,114.58283
LTCUSDT,2681,1,0.62857103,0.6926156,114.80873,114.17809,115.71035,117.36226
LTCUSDT,2682,2,0.75473404,0.8620215,116.58485,116.64035,118.09522,119.83021
LTCUSDT,2683,3,0.82451683,0.9978467,117.56724,118.08149,120.007355,121.65856
LTCUSDT,2684,4,0.4977136,0.535165,112.96654,111.94285,113.493774,115.01698
LTCUSDT,2685,5,0.47123802,0.5039321,112.59382,111.314064,113.05408,114.365326
LTCUSDT,2686,6,0.45991686,0.5127776,112.43444,111.727196,113.178604,114.73737
LTCUSDT,2687,7,-0.2220683,-0.170002,102.83353,101.679596,103.566505,105.38567
LTCUSDT,2682,1,0.75473404,0.8369233,116.78473,116.132484,117.92785,119.59323
LTCUSDT,2683,2,0.82451683,0.96400493,117.755295,118.03226,119.69536,121.291756
LTCUSDT,2684,3,0.4977136,0.5415691,113.20998,112.25873,113.81993,115.194595
LTCUSDT,2685,4,0.47123802,0.51983464,112.841736,111.807014,113.51764,115.32098
LTCUSDT,2686,5,0.45991686,0.52345014,112.68428,111.85956,113.567924,115.0139
LTCUSDT,2687,6,-0.2220683,-0.15763484,103.19893,102.01248,104.0951,105.88251
LTCUSDT,2688,7,-0.2112501,-0.15427421,103.349396,102.29846,104.14184,105.53786
LTCUSDT,2683,1,0.82451683,0.95698917,117.9597,117.60288,119.78156,121.49332
LTCUSDT,2684,2,0.4977136,0.55901194,113.46526,112.60535,114.30828,115.798515
LTCUSDT,2685,3,0.47123802,0.53186786,113.10115,112.1388,113.934975,115.39255
LTCUSDT,2686,4,0.45991686,0.5243152,112.94545,112.48259,113.83111,115.434006
LTCUSDT,2687,5,-0.2220683,-0.17413391,103.566284,102.22524,104.22551,105.64427
LTCUSDT,2688,6,-0.2112501,-0.1707603,103.715065,102.75484,104.271904,105.99138
LTCUSDT,2689,7,-0.28127506,-0.23730357,102.75203,101.62082,103.35676,105.059494
LTCUSDT,2684,1,0.4977136,0.6198848,113.74473,113.720406,115.40653,116.94034
LTCUSDT,2685,2,0.47123802,0.561527,113.3846,113.24641,114.61273,116.4208
LTCUSDT,2686,3,0.45991686,0.57376766,113.2306,113.19616,114.779236,116.21938
LTCUSDT,2687,4,-0.2220683,-0.19743662,103.954025,102.84868,104.28908,105.94699
LTCUSDT,2688,5,-0.2112501,-0.17553616,104.10118,103.05362,104.586975,106.06494
LTCUSDT,2689,6,-0.28127506,-0.23127261,103.14868,102.02357,103.82883,105.33162
LTCUSDT,2690,7,-0.58349335,-0.5297249,99.03781,98.0864,99.76919,101.49665
LTCUSDT,2685,1,0.47123802,0.57096386,113.68502,113.28998,115.02214,116.440674
LTCUSDT,2686,2,0.45991686,0.567717,113.533226,113.46991,114.97861,116.325745
LTCUSDT,2687,3,-0.2220683,-0.20556241,104.38918,103.15859,104.61049,106.477196
LTCUSDT,2688,4,-0.2112501,-0.18761033,104.53423,103.013885,104.8512,106.563225
LTCUSDT,2689,5,-0.28127506,-0.28955233,103.59534,102.20873,103.48436,105.31257
LTCUSDT,2690,6,-0.58349335,-0.5810641,99.543205,97.68395,99.575775,101.295296
LTCUSDT,2691,7,-0.41639596,-0.3179853,101.78364,101.33369,103.10313,104.83004
LTCUSDT,2686,1,0.45991686,0.5283035,113.77158,113.47992,114.6681,116.26579
LTCUSDT,2687,2,-0.2220683,-0.223538,104.83114,103.34787,104.811874,106.80217
LTCUSDT,2688,3,-0.2112501,-0.16831852,104.97296,103.67755,105.535774,107.16645
LTCUSDT,2689,4,-0.28127506,-0.25854313,104.05498,102.88241,104.352974,105.974075
LTCUSDT,2690,5,-0.58349335,-0.5750961,100.09306,98.89507,100.20315,101.84348
LTCUSDT,2691,6,-0.41639596,-0.32534242,102.283615,102.16807,103.47728,105.082
LTCUSDT,2692,7,-0.45175716,-0.29805025,101.82005,102.28925,103.83506,105.456184
LTCUSDT,2687,1,-0.2220683,-0.1581831,105.27626,104.41474,106.09346,108.4335
LTCUSDT,2688,2,-0.2112501,-0.13070902,105.41464,104.83568,106.4449,108.17959
LTCUSDT,2689,3,-0.28127506,-0.21708348,104.518906,103.83144,105.34003,107.06571
LTCUSDT,2690,4,-0.58349335,-0.5219935,100.65303,99.88209,101.43971,102.694115
LTCUSDT,2691,5,-0.41639596,-0.28877658,102.79048,102.947174,104.42295,105.86408
LTCUSDT,2692,6,-0.45175716,-0.30350566,102.33816,102.89716,104.23454,105.87781
LTCUSDT,2693,7,-0.2580491,-0.042036146,104.81601,105.87299,107.57918,108.95253
LTCUSDT,2688,1,-0.2112501,-0.18417402,105.78592,104.5674,106.12611,107.779495
LTCUSDT,2689,2,-0.28127506,-0.25439042,104.90611,103.972916,105.2439,106.835655
LTCUSDT,2690,3,-0.58349335,-0.5846925,101.10898,99.65908,101.09392,102.85
LTCUSDT,2691,4,-0.41639596,-0.3134753,103.20843,103.228615,104.50154,105.958084
LTCUSDT,2692,5,-0.45175716,-0.34107876,102.764145,102.73054,104.154724,105.695755
LTCUSDT,2693,6,-0.2580491,-0.086718395,105.19793,105.833275,107.35056,108.80603
LTCUSDT,2694,7,-0.29777908,-0.07780393,104.69875,106.07948,107.46256,108.993484
LTCUSDT,2689,1,-0.28127506,-0.28907722,105.20771,103.66703,105.11163,106.67221
LTCUSDT,2690,2,-0.58349335,-0.65140784,101.4862,98.61038,100.6499,102.67727
LTCUSDT,2691,3,-0.41639596,-0.34150106,103.54383,103.05365,104.46609,105.9036
LTCUSDT,2692,4,-0.45175716,-0.36851478,103.1084,102.72293,104.133446,105.613655
LTCUSDT,2693,5,-0.2580491,-0.12044632,105.49371,105.81375,107.188156,108.42673
LTCUSDT,2694,6,-0.29777908,-0.13846698,105.004486,105.60855,106.96625,108.450554
LTCUSDT,2695,7,-0.3223302,-0.22553504,104.702156,104.73299,105.8941,107.30939
LTCUSDT,2690,1,-0.58349335,-0.70425576,101.87854,98.84347,100.42346,102.15507
LTCUSDT,2691,2,-0.41639596,-0.3804324,103.891914,102.7667,104.32524,106.18447
LTCUSDT,2692,3,-0.45175716,-0.39446473,103.46584,102.74236,104.156166,105.561386
LTCUSDT,2693,4,-0.2580491,-0.15781781,105.79985,105.87878,107.007545,108.33415
LTCUSDT,2694,5,-0.29777908,-0.1696155,105.321144,105.50792,106.865395,108.11375
LTCUSDT,2695,6,-0.3223302,-0.26158428,105.02532,104.27037,105.757256,107.13434
LTCUSDT,2696,7,0.46300432,0.48491186,114.4879,112.939674,114.75186,116.18862
LTCUSDT,2691,1,-0.41639596,-0.44910663,104.246025,102.32838,103.86116,105.12848
LTCUSDT,2692,2,-0.45175716,-0.45238316,103.82997,102.32104,103.82261,105.27492
LTCUSDT,2693,3,-0.2580491,-0.18011872,106.10909,105.41879,107.026,108.450676
LTCUSDT,2694,4,-0.29777908,-0.21456997,105.64164,105.29121,106.62065,108.153465
LTCUSDT,2695,5,-0.3223302,-0.3083833,105.352776,104.25958,105.51688,106.7344
LTCUSDT,2696,6,0.46300432,0.41856772,114.592804,112.587555,114.06998,115.72054
LTCUSDT,2697,7,0.8972968,0.8653371,119.702576,117.4227,119.326546,121.360985
LTCUSDT,2692,1,-0.45175716,-0.48808274,104.143295,102.21034,103.72551,105.33631
LTCUSDT,2693,2,-0.2580491,-0.22140223,106.3712,105.65249,106.79269,108.3126
LTCUSDT,2694,3,-0.29777908,-0.25344467,105.91425,104.97518,106.42416,108.12943
LTCUSDT,2695,4,-0.3223302,-0.33275795,105.63188,104.05046,105.51195,106.852394
LTCUSDT,2696,5,0.46300432,0.39576796,114.66428,112.403984,113.890976,115.656654
LTCUSDT,2697,6,0.8972968,0.79681873,119.659225,116.6487,118.50359,120.37737
LTCUSDT,2698,7,0.99377894,0.9223603,120.7689,117.7804,119.94749,122.08222
LTCUSDT,2693,1,-0.2580491,-0.28304064,106.63901,104.99669,106.35788,107.809456
LTCUSDT,2694,2,-0.29777908,-0.3015582,106.192085,104.88905,106.149574,107.53999
LTCUSDT,2695,3,-0.3223302,-0.3475033,105.91592,104.09044,105.632744,106.9942
LTCUSDT,2696,4,0.46300432,0.4294728,114.75008,112.86223,114.37288,116.002
LTCUSDT,2697,5,0.8972968,0.809357,119.63539,116.89725,118.646164,120.952515
LTCUSDT,2698,6,0.99377894,0.9141247,120.72071,117.53295,119.82469,121.63451
LTCUSDT,2699,7,0.9793464,0.86788,120.558365,117.31316,119.30449,120.91074
LTCUSDT,2694,1,-0.29777908,-0.33076727,106.44196,104.708885,106.07825,107.504776
LTCUSDT,2695,2,-0.3223302,-0.38511586,106.17127,104.21842,105.479034,106.96853
LTCUSDT,2696,3,0.46300432,0.4232263,114.82995,112.87069,114.39138,116.3211
LTCUSDT,2697,4,0.8972968,0.8544591,119.618225,116.6334,119.14592,121.18817
LTCUSDT,2698,5,0.99377894,0.95072514,120.681984,118.079834,120.2073,122.08899
LTCUSDT,2699,6,0.9793464,0.86847633,120.52286,117.566864,119.30047,120.88867
LTCUSDT,2700,7,0.7868536,0.8235842,118.40054,117.094795,118.80551,120.55161
LTCUSDT,2695,1,-0.3223302,-0.40471706,106.4964,104.34433,105.611855,107.10641
LTCUSDT,2696,2,0.46300432,0.3945644,114.92816,112.50258,114.19336,116.03417
LTCUSDT,2697,3,0.8972968,0.89559084,119.59095,117.309265,119.57264,121.94437
LTCUSDT,2698,4,0.99377894,1.0016494,120.62684,118.231,120.711334,122.94315
LTCUSDT,2699,5,0.9793464,0.90128654,120.47188,117.915565,119.63379,121.29081
LTCUSDT,2700,6,0.7868536,0.8183009,118.40518,116.894684,118.74281,120.605736
LTCUSDT,2701,7,0.7191856,0.79912484,117.67866,116.9477,118.53693,119.94551
LTCUSDT,2696,1,0.46300432,0.29114553,115.01442,111.6857,113.23432,115.11263
LTCUSDT,2697,2,0.8972968,0.82333606,119.51279,116.41282,118.746704,121.23143
LTCUSDT,2698,3,0.99377894,0.9020619,120.51214,117.66222,119.56214,121.5564
LTCUSDT,2699,4,0.9793464,0.8147533,120.36265,116.70686,118.65781,120.544975
LTCUSDT,2700,5,0.7868536,0.7408142,118.36882,116.248344,117.89195,119.7104
LTCUSDT,2701,6,0.7191856,0.69156724,117.66792,115.802704,117.38186,119.430214
LTCUSDT,2702,7,0.5382298,0.53280115,115.7936,114.16454,115.73737,117.321175
LTCUSDT,2697,1,0.8972968,0.78337556,119.47477,115.67921,118.3272,120.34598
LTCUSDT,2698,2,0.99377894,0.86332965,120.44667,116.58038,119.13261,121.167015
LTCUSDT,2699,3,0.9793464,0.799253,120.301285,116.822754,118.487144,120.25743
LTCUSDT,2700,4,0.7868536,0.70306367,118.36224,115.72391,117.518196,119.302635
LTCUSDT,2701,5,0.7191856,0.6488788,117.680595,115.2589,116.972374,118.5009
LTCUSDT,2702,6,0.5382298,0.48913893,115.857765,113.695724,115.36326,116.84793
LTCUSDT,2703,7,0.7399162,0.6793542,117.88943,115.64853,117.279366,118.61672
LTCUSDT,2698,1,0.99377894,0.95198596,120.48782,117.41923,120.077255,122.473785
LTCUSDT,2699,2,0.9793464,0.8684057,120.34605,117.35366,119.25618,121.32505
LTCUSDT,2700,3,0.7868536,0.77030665,118.455025,116.160225,118.29247,120.09883
LTCUSDT,2701,4,0.7191856,0.6712903,117.79027,115.85318,117.319756,119.19971
LTCUSDT,2702,5,0.5382298,0.5000647,116.01259,113.80277,115.637665,116.99341
LTCUSDT,2703,6,0.7399162,0.67507815,117.99392,115.87063,117.356964,118.96465
LTCUSDT,2704,7,1.6872183,1.4414532,127.30006,122.21333,124.885704,127.1691
LTCUSDT,2699,1,0.9793464,0.8788444,120.42245,117.52201,119.46458,121.54232
LTCUSDT,2700,2,0.7868536,0.76795745,118.58783,116.21136,118.40773,120.03098
LTCUSDT,2701,3,0.7191856,0.6863308,117.942894,115.6927,117.62976,119.26403
LTCUSDT,2702,4,0.5382298,0.48143056,116.21823,114.03418,115.67689,117.36417
LTCUSDT,2703,5,0.7399162,0.6500093,118.14047,115.81855,117.283585,118.61205
LTCUSDT,2704,6,1.6872183,1.375755,127.16907,121.95597,124.20056,126.64627
LTCUSDT,2705,7,-2.2234907,-2.4574997,89.8967,72.306694,87.66639,109.365135
LTCUSDT,2700,1,0.7868536,0.8490518,118.73026,117.30043,119.30533,121.41429
LTCUSDT,2701,2,0.7191856,0.74073803,118.10462,116.67824,118.303894,120.367035
LTCUSDT,2702,3,0.5382298,0.51445067,116.43156,114.56429,116.2117,117.9833
LTCUSDT,2703,4,0.7399162,0.6818915,118.296295,116.24589,117.75981,119.26896
LTCUSDT,2704,5,1.6872183,1.4226003,127.054794,122.5948,124.60821,126.28327
LTCUSDT,2705,6,-2.2234907,-2.477568,90.897415,71.00595,88.54829,103.430565
LTCUSDT,2706,7,-2.7480562,-2.7205,86.047424,78.90457,86.3022,92.56533
LTCUSDT,2701,1,0.7191856,0.7302084,118.24575,116.295654,118.34418,120.21125
LTCUSDT,2702,2,0.5382298,0.5321261,116.629875,114.874374,116.57537,118.009735
LTCUSDT,2703,3,0.7399162,0.68648815,118.43087,116.21361,117.95377,119.45258
LTCUSDT,2704,4,1.6872183,1.4518361,126.88995,122.78223,124.78807,126.51262
LTCUSDT,2705,5,-2.2234907,-2.5334773,91.96866,71.09928,89.200584,103.443634
LTCUSDT,2706,6,-2.7480562,-2.7713816,87.28447,79.829895,87.07618,94.31221
LTCUSDT,2707,7,-1.9663571,-2.1523297,94.26477,87.58638,92.6041,98.143555
LTCUSDT,2702,1,0.5382298,0.5390525,116.777145,115.224075,116.78416,118.414215
LTCUSDT,2703,2,0.7399162,0.71991146,118.49675,116.562904,118.32619,119.796364
LTCUSDT,2704,3,1.6872183,1.4895328,126.5736,123.08705,124.8881,127.069145
LTCUSDT,2705,4,-2.2234907,-2.6635847,93.23028,76.185684,89.47797,101.69862
LTCUSDT,2706,5,-2.7480562,-2.8906698,88.75775,81.8645,87.54181,93.842224
LTCUSDT,2707,6,-1.9663571,-2.166182,95.42264,89.46088,93.7189,98.322876
LTCUSDT,2708,7,-1.9292983,-2.1925535,95.73861,89.98947,93.49406,97.87774
LTCUSDT,2703,1,0.7399162,0.7193698,118.55212,116.86051,118.38483,119.7515
LTCUSDT,2704,2,1.6872183,1.4818239,126.26497,122.25027,124.59267,126.85347
LTCUSDT,2705,3,-2.2234907,-2.637835,94.4243,77.09623,91.05075,104.02074
LTCUSDT,2706,4,-2.7480562,-2.856944,90.153336,81.607056,89.26678,96.54647
LTCUSDT,2707,5,-1.9663571,-2.2089605,96.51787,89.68393,94.5426,99.24247
LTCUSDT,2708,6,-1.9292983,-2.2022567,96.819595,90.62722,94.59719,99.074615
LTCUSDT,2709,7,-2.2482274,-2.6379292,94.2229,86.77789,91.04998,95.864944
LTCUSDT,2704,1,1.6872183,1.4637694,126.00004,122.005806,124.254524,126.55164
LTCUSDT,2705,2,-2.2234907,-2.6926315,95.45077,78.678024,91.78598,107.01613
LTCUSDT,2706,3,-2.7480562,-2.9038644,91.35302,83.58385,90.135895,97.9222
LTCUSDT,2707,4,-1.9663571,-2.2468984,97.45942,91.244255,95.267914,100.19402
LTCUSDT,2708,5,-1.9292983,-2.209309,97.74891,92.53625,95.561554,99.37247
LTCUSDT,2709,6,-2.2482274,-2.5833926,95.25753,88.802475,92.63932,96.607895
LTCUSDT,2710,7,-2.500625,-2.9001446,93.28588,86.99473,90.164955,93.630066
LTCUSDT,2705,1,-2.2234907,-2.2859282,96.19425,80.54273,95.71997,109.17763
LTCUSDT,2706,2,-2.7480562,-2.496553,92.20965,88.46253,94.12007,100.65357
LTCUSDT,2707,3,-1.9663571,-1.7360234,98.14744,95.88389,99.89705,105.348724
LTCUSDT,2708,4,-1.9292983,-1.7939954,98.42893,96.46459,99.456696,103.26366
LTCUSDT,2709,5,-2.2482274,-2.210236,96.00635,93.16239,96.29493,100.161385
LTCUSDT,2710,6,-2.500625,-2.4961877,94.08914,90.82614,94.12284,97.852455
LTCUSDT,2711,7,-2.948068,-3.102872,90.69036,86.31527,89.514465,92.66699
LTCUSDT,2706,1,-2.7480562,-2.2040865,92.97424,92.07156,97.02448,100.670166
LTCUSDT,2707,2,-1.9663571,-1.6045673,98.79454,98.90256,101.48832,103.544464
LTCUSDT,2708,3,-1.9292983,-1.6647922,99.07047,98.90333,101.0399,103.42177
LTCUSDT,2709,4,-2.2482274,-2.0698762,96.69582,96.159584,98.02377,100.3047
LTCUSDT,2710,5,-2.500625,-2.312237,94.81654,93.95057,96.21922,98.2103
LTCUSDT,2711,6,-2.948068,-2.909402,91.485016,89.53129,91.77292,94.29457
LTCUSDT,2712,7,-3.0567558,-3.2913523,90.675766,85.79555,88.92903,91.84182
LTCUSDT,2707,1,-1.9663571,-1.808567,99.069244,98.23779,100.22572,102.31075
LTCUSDT,2708,2,-1.9292983,-1.8319876,99.34086,98.25437,100.05407,102.21155
LTCUSDT,2709,3,-2.2482274,-2.217618,97.00336,95.56802,97.2277,99.46899
LTCUSDT,2710,4,-2.500625,-2.4099226,95.15348,93.701,95.81825,97.539734
LTCUSDT,2711,5,-2.948068,-2.968662,91.87407,89.978714,91.72313,93.7629
LTCUSDT,2712,6,-3.0567558,-3.30768,91.07747,87.1187,89.238396,91.333694
LTCUSDT,2713,7,-2.6808274,-2.9659643,93.83273,90.08096,91.742905,93.531235
LTCUSDT,2708,1,-1.9292983,-1.8516346,99.25303,97.869156,99.8252,101.37694
LTCUSDT,2709,2,-2.2482274,-2.19243,96.90336,95.64375,97.31444,99.282776
LTCUSDT,2710,3,-2.500625,-2.4094782,95.043846,94.01692,95.71536,97.568634
LTCUSDT,2711,4,-2.948068,-2.9899483,91.74737,89.71166,91.43882,93.51395
LTCUSDT,2712,5,-3.0567558,-3.345482,90.946625,87.02326,88.81947,91.09971
LTCUSDT,2713,6,-2.6808274,-2.9515858,93.71623,90.2397,91.72145,93.5043
LTCUSDT,2714,7,-2.3515596,-2.6726508,96.14207,92.34836,93.77647,95.25098
LTCUSDT,2709,1,-2.2482274,-2.1551058,97.126755,95.79885,97.8051,99.67378
LTCUSDT,2710,2,-2.500625,-2.3444264,95.28816,94.40527,96.425995,98.432304
LTCUSDT,2711,3,-2.948068,-2.9231825,92.028755,90.22275,92.21004,94.48004
LTCUSDT,2712,4,-3.0567558,-3.2930608,91.237015,87.60911,89.515656,92.04528
LTCUSDT,2713,5,-2.6808274,-2.8893664,93.97548,90.986755,92.45637,94.19081
LTCUSDT,2714,6,-2.3515596,-2.6309273,96.37403,93.18684,94.338974,95.70569
LTCUSDT,2715,7,-2.175463,-2.509984,97.65681,94.033226,95.219986,96.484116
LTCUSDT,2710,1,-2.500625,-2.3380644,95.51036,95.38879,96.68233,98.69613
LTCUSDT,2711,2,-2.948068,-2.828635,92.284546,90.96783,93.14559,95.21118
LTCUSDT,2712,3,-3.0567558,-3.2103739,91.50097,87.97749,90.39347,93.13579
LTCUSDT,2713,4,-2.6808274,-2.8445706,94.2112,91.48251,93.0307,94.80203
LTCUSDT,2714,5,-2.3515596,-2.5857573,96.58504,93.714226,94.89661,96.2351
LTCUSDT,2715,6,-2.175463,-2.4542599,97.85459,94.65182,95.84462,96.97537
LTCUSDT,2716,7,-2.2737997,-2.685483,97.14564,92.93237,94.177635,95.45758
LTCUSDT,2711,1,-2.948068,-2.8184328,92.27261,90.99954,93.207664,95.325806
LTCUSDT,2712,2,-3.0567558,-3.2053335,91.48865,88.491325,90.41697,92.58346
LTCUSDT,2713,3,-2.6808274,-2.8266602,94.20021,91.691574,93.14832,94.77454
LTCUSDT,2714,4,-2.3515596,-2.5645099,96.575195,93.64108,95.0392,96.38768
LTCUSDT,2715,5,-2.175463,-2.482164,97.845375,94.54796,95.633156,96.800934
LTCUSDT,2716,6,-2.2737997,-2.6497183,97.13608,93.26409,94.42459,95.64012
LTCUSDT,2717,7,-2.2515583,-2.7255569,97.2965,92.55293,93.87758,95.14984
